year,yday,hour,datetime,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat,k,series,unique_series,series_length,unique_day,index
2007,154,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,154,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,155,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,156,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,157,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,158,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,159,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,160,1,2007-06-09T05:00:00Z,17.474285714285713,1e-5,2.5,6.831285616007258,9.06926660867123,1.0045773419307513,4.275925037143092e-6,9.01910671605627,0.9944692448927456,0.008789609087652871,1,1,1919,1,1
2007,160,2,2007-06-09T06:00:00Z,17.437142857142856,1e-5,2.7,6.771837590789253,9.074668115546507,1.0039419242010592,4.301855584692108e-6,9.015941161648179,0.993528473642169,0.009271562802105955,1,1,1919,1,2
2007,160,3,2007-06-09T07:00:00Z,17.395714285714284,1e-5,2.4,6.725943989881592,9.085693479695552,1.0026862359130042,4.322044955118042e-6,9.014204178668662,0.9921316626863264,0.00870146908298368,1,1,1919,1,3
2007,160,4,2007-06-09T08:00:00Z,17.347142857142856,1e-5,2.8,6.746439098089782,9.095522469810888,1.0015653144125718,4.31301028433132e-6,9.0167529099748709,0.9913397432530717,0.00949189268254147,1,1,1919,1,4
2007,160,5,2007-06-09T09:00:00Z,17.315714285714286,1e-5,3.1,6.851582186817346,9.10436525739875,1.001653557475549,4.267128719893154e-6,9.020730212709639,0.9908137423835072,0.009949421912756109,1,1,1919,1,5
2007,160,6,2007-06-09T10:00:00Z,17.254285714285714,78.29971428571429,3.2,6.934707889727779,9.116669049865994,0.9991675495965963,33.131752842121756,9.021850372587265,0.9895994165456601,0.010015455869699876,1,1,1919,1,6
2007,160,7,2007-06-09T11:00:00Z,17.235714285714284,365.38142857142856,3.4,6.889982263644769,9.125986461813959,1.000301714191972,155.30775281682998,9.031541961036318,0.989651036501881,0.010479709922694327,1,1,1919,1,7
2007,160,8,2007-06-09T12:00:00Z,17.255714285714287,765.4742857142858,4.2,6.853355688730264,9.12507386935891,1.0014603781497664,326.57899986176864,9.045519263771084,0.9912817576354134,0.012166850682758773,1,1,1919,1,8
2007,160,9,2007-06-09T13:00:00Z,17.335714285714285,1096.0028571428572,4.6,6.826904883408547,9.110841398012797,1.0040850844199247,468.8511031861933,9.039496566505852,0.9921692379012869,0.013056839770620072,1,1,1919,1,9
2007,160,10,2007-06-09T14:00:00Z,17.464285714285715,1269.9285714285713,4.1,6.899675592048224,9.082672493269762,1.0060607147773688,539.2624739474315,9.032045297812049,0.9944259582743705,0.011947200922594988,1,1,1919,1,10
2007,160,11,2007-06-09T15:00:00Z,17.555714285714284,1426.3714285714286,4.4,6.8964832961343285,9.060338070695401,1.0073994961177726,605.8899163199634,9.018879743403959,0.995424196429763,0.01259131065809742,1,1,1919,1,11
2007,160,12,2007-06-09T16:00:00Z,17.595714285714287,1591.5285714285715,6.8,6.885067622976764,9.052825394542213,1.0093025807159897,676.8260511456357,9.027142760424441,0.9971630255750591,0.017522356164567335,1,1,1919,1,12
2007,160,13,2007-06-09T17:00:00Z,17.69857142857143,1521.8885714285714,5.1,6.981262478261779,9.027823467263842,1.0131678020795842,640.9586021491162,9.039691491730638,1.0013146052877342,0.013896385288301656,1,1,1919,1,13
2007,160,14,2007-06-09T18:00:00Z,17.79,1434.81,7.1,6.997135050871519,9.004407975006295,1.0168753028198163,603.3207637732154,9.046525937322562,1.0046774826766152,0.017932986323458147,1,1,1919,1,14
2007,160,15,2007-06-09T19:00:00Z,18.054285714285715,1521.7285714285715,4,7.013492880831016,8.950400615415253,1.0218559487664747,638.8182568286439,9.036217525771615,1.0095880524284644,0.01172924090300815,1,1,1919,1,15
2007,160,16,2007-06-09T20:00:00Z,18.154285714285713,930.41,4.1,7.034843940989494,8.935804222179506,1.021248889547277,389.74802103856143,9.01733768564924,1.0091243565148127,0.011925998723348015,1,1,1919,1,16
2007,160,17,2007-06-09T21:00:00Z,18.094285714285714,530.4171428571428,3.6,6.978812528003986,8.944618928623925,1.0224404458700782,223.4455648478936,9.031314988384008,1.0096925381004935,0.010983975652874787,1,1,1919,1,17
2007,160,18,2007-06-09T22:00:00Z,18.115714285714287,408.68285714285713,3.9,7.000823128451153,8.941942678471609,1.022708433811026,171.78265578482217,9.035292291118775,1.0104395225963496,0.01156548881292519,1,1,1919,1,18
2007,160,19,2007-06-09T23:00:00Z,18.09857142857143,199.99571428571429,3.5,6.945248519902759,8.944462890272511,1.0212642536948198,84.53629239415953,9.033555308139258,1.0099606224498554,0.01083336394954078,1,1,1919,1,19
2007,160,20,2007-06-10T00:00:00Z,18.045714285714286,60.86971428571429,3.5,6.9039923432996835,8.95356205440198,1.0213052848890347,25.83643828055791,9.036104039445453,1.0092188990864135,0.010883451440332181,1,1,1919,1,20
2007,160,21,2007-06-10T01:00:00Z,18.012857142857143,1e-5,3.2,6.909657046255798,8.96088755201245,1.0193164703979394,4.242118022973741e-6,9.02722419932308,1.0074029103619018,0.010248923983795028,1,1,1919,1,21
2007,160,22,2007-06-10T02:00:00Z,17.98,1e-5,1.9,6.786843646048946,8.97139065733328,1.0169705730181227,4.295286606102163e-6,9.01548721634356,1.004915242318005,0.0077080430577066,1,1,1919,1,22
2007,160,23,2007-06-10T03:00:00Z,17.94857142857143,1e-5,1.7,6.793042239565558,8.977837505759242,1.015088579863358,4.292577784668211e-6,9.008035947649772,1.0033636654563147,0.007277464915225324,1,1,1919,1,23
2007,160,24,2007-06-10T04:00:00Z,17.89,1e-5,1.9,6.8935593738620256,8.989323847106123,1.0126412737152748,4.249027285206047e-6,9.01344182181311,1.0026829575969445,0.007571323887588181,1,1,1919,1,24
2007,161,1,2007-06-10T05:00:00Z,17.83142857142857,1e-5,2.8,6.938582817730844,8.99670400293719,1.0128843156121512,4.253916172008594e-6,9.014561981690735,1.0019849467924826,0.009344275565997085,1,1,1919,2,25
2007,161,2,2007-06-10T06:00:00Z,17.792857142857144,1e-5,4.8,6.949687547149774,9.000378154610404,1.0113219963457902,4.249178066786037e-6,9.014253570139788,1.0015416480608959,0.013383683458251396,1,1,1919,2,26
2007,161,3,2007-06-10T07:00:00Z,17.74,1e-5,4.2,6.95217929439146,9.009583205930642,1.010250998470572,4.248116055194568e-6,9.003945158588841,0.9993742166299003,0.012143848651767397,1,1,1919,2,27
2007,161,4,2007-06-10T08:00:00Z,17.694285714285716,1e-5,2.4,6.9669781394443415,9.014923741045344,1.008505531179168,4.2418173117476425e-6,9.003636747037895,0.9987479656698527,0.00846497852289924,1,1,1919,2,28
2007,161,5,2007-06-10T09:00:00Z,17.65,1e-5,1.1,6.8551591239751035,9.026383944177175,1.0071874339308142,4.289781133647359e-6,8.994756906915521,0.9964961564390294,0.005925363110170739,1,1,1919,2,29
2007,161,6,2007-06-10T10:00:00Z,17.611428571428572,121.77685714285714,2.2,6.8254363035551195,9.03551618774852,1.005025094319531,52.396630394965506,8.985877066793144,0.9945062218998972,0.008210377990853012,1,1,1919,2,30
2007,161,7,2007-06-10T11:00:00Z,17.605714285714285,417.5157142857143,3.2,6.825041394470678,9.040416512846457,1.004442718133791,179.65063509325716,8.992711512385055,0.9947231413073044,0.010268638889507577,1,1,1919,2,31
2007,161,8,2007-06-10T12:00:00Z,17.62142857142857,739.3371428571428,3,6.8732417538894754,9.038748721025815,1.0068031364190648,316.5816866364598,9.018117386548408,0.9977174567947203,0.009791658150706959,1,1,1919,2,32
2007,161,9,2007-06-10T13:00:00Z,17.835714285714285,1087.1114285714286,1.9,6.883835803676342,9.004486943601332,1.013927905634633,465.00089276407516,9.007808974997461,1.000368930669447,0.0075715201850876865,1,1,1919,2,33
2007,161,10,2007-06-10T14:00:00Z,18.009999999999998,1373.942857142857,1.7,6.858796973917516,8.969331951220537,1.014519326961618,589.1751610524011,8.986071992017944,1.0018663642831425,0.00721898765916839,1,1,1919,2,34
2007,161,11,2007-06-10T15:00:00Z,18.138571428571428,1565.1571428571428,2,6.812936028134046,8.941217378404144,1.0165529207251363,674.2879789146392,8.977192151895569,1.0040234759953734,0.007918665274398187,1,1,1919,2,35
2007,161,12,2007-06-10T16:00:00Z,18.588571428571427,1695.6000000000001,4.2,6.803191077589059,8.860773469015793,1.0246149164076312,731.204826168767,8.961169454630335,1.0113303862203007,0.012680331247586107,1,1,1919,2,36
2007,161,13,2007-06-10T17:00:00Z,19.012857142857143,1747.8142857142857,2.1,6.7445467996656205,8.7846599292675709,1.0311771618489203,758.2158424504711,8.935146757365104,1.0171306378743428,0.008393528972445644,1,1,1919,2,37
2007,161,14,2007-06-10T18:00:00Z,19.31142857142857,1208.6614285714286,3.1,6.720862982009999,8.729632574002364,1.037638256053721,525.590497563404,8.940552631528442,1.0241613900399678,0.010669466400469837,1,1,1919,2,38
2007,161,15,2007-06-10T19:00:00Z,19.487142857142857,1156.4914285714285,3.9,6.778205174794202,8.700332605748429,1.04109361755899,499.9850464339046,8.947387077120354,1.0283959800811169,0.012365045937438816,1,1,1919,2,39
2007,161,16,2007-06-10T20:00:00Z,19.478571428571428,999.9657142857143,3.5,6.789906581150235,8.703064760152976,1.043025764263416,431.80219027791424,8.969935808426548,1.0306640310773558,0.011473112330166589,1,1,1919,2,40
2007,161,17,2007-06-10T21:00:00Z,19.014285714285712,704.3357142857143,3.2,6.807782716785419,8.786580512682734,1.0376255912229013,303.59427276562474,9.005341682589888,1.024897190618283,0.010669068030153923,1,1,1919,2,41
2007,161,18,2007-06-10T22:00:00Z,18.672857142857143,399.9868571428571,4.3,6.780124078712375,8.847123225359425,1.0327470967644794,172.8923836088911,9.025033271038955,1.0201093667565937,0.012963534629891802,1,1,1919,2,42
2007,161,19,2007-06-10T23:00:00Z,18.61857142857143,156.51657142857144,4.9,6.801736271956441,8.861926628272947,1.0298551584706197,67.50561673876811,9.020439145202296,1.0178869137128301,0.014176624717100256,1,1,1919,2,43
2007,161,20,2007-06-11T00:00:00Z,19.012857142857143,95.65114285714286,0.6,6.820977203284682,8.790874051166151,1.0381403288688806,41.17413724413941,8.98155930507992,1.0216912735643702,0.005096882162033827,1,1,1919,2,44
2007,161,21,2007-06-11T01:00:00Z,19.277142857142856,1e-5,1.4,6.858556560242354,8.751749714415014,1.0404571887986958,4.288311159402439e-6,8.939822322100403,1.021489715065276,0.0068126062432267535,1,1,1919,2,45
2007,161,22,2007-06-11T02:00:00Z,19.275714285714287,1e-5,1.6,6.88518439101556,8.75818555606889,1.0328030701598403,4.276817704915489e-6,8.906656767692313,1.0169522797470925,0.00721184243250026,1,1,1919,2,46
2007,161,23,2007-06-11T03:00:00Z,19.65,1e-5,1.5,6.919883841652527,8.691874978555145,1.0337402436083611,4.261913563372798e-6,8.886348356141365,1.0223741572521499,0.007029130848384393,1,1,1919,2,47
2007,161,24,2007-06-11T04:00:00Z,19.674285714285716,1e-5,2.4,6.816901518833833,8.690404945387186,1.0269718200979507,4.306389476804036e-6,8.88103994459042,1.021936261935,0.009094366150512692,1,1,1919,2,48
2007,162,1,2007-06-11T05:00:00Z,19.504285714285714,1e-5,1.5,6.775000495342704,8.722270702977527,1.0243274159686475,4.349140942071638e-6,8.855731533039473,1.015301156614686,0.0071534542991090085,1,1,1919,3,49
2007,162,2,2007-06-11T06:00:00Z,19.40142857142857,1e-5,2.8,6.764154546293648,8.73941391264316,1.0245676799921024,4.353903139043985e-6,8.862565978631382,1.014091570352339,0.009972823127836157,1,1,1919,3,50
2007,162,3,2007-06-11T07:00:00Z,19.31142857142857,1e-5,2.3,6.750507283082669,8.757440080063366,1.021278019787523,4.3599070564515615e-6,8.856543281366164,1.0113164578229212,0.008883775621959154,1,1,1919,3,51
2007,162,4,2007-06-11T08:00:00Z,19.222857142857144,1e-5,1.6,6.725245157837678,8.775271905630278,1.0168848539105826,4.371055370961662e-6,8.840520584100933,1.0074355164344013,0.007373598099014651,1,1,1919,3,52
2007,162,5,2007-06-11T09:00:00Z,19.062857142857144,1e-5,1.9,6.752629164599744,8.804325337199296,1.0146264221344246,4.358972705699919e-6,8.84306931540713,1.004400561851586,0.007962131122516501,1,1,1919,3,53
2007,162,6,2007-06-11T10:00:00Z,18.838571428571427,52.19085714285714,2.1,6.712629776374245,8.851632267204808,1.0102951492608097,22.842056624277806,8.852760903856183,1.0001275060482977,0.00839657577052472,1,1,1919,3,54
2007,162,7,2007-06-11T11:00:00Z,18.79,400.12142857142857,2.2,6.730490181777613,8.863182202787396,1.0089402388898945,174.80252929880285,8.853881063733807,0.998950586951641,0.008579227933473014,1,1,1919,3,55
2007,162,8,2007-06-11T12:00:00Z,18.837142857142858,730.6542857142857,2.5,6.693417156684083,8.853136104494551,1.011176275813459,320.4039972385517,8.88357265218286,1.0034379396554016,0.009286840248794578,1,1,1919,3,56
