lake,year,yday,date,o2_pp_mmolcm3d,o2_pp_025_ci,o2_pp_975_ci,c14_pp_mmolcm3d,avg_o2_pp_mmolcm3d
Trout,2012,181,2012-06-29,6.08614650187107,2.863539157818031,9.52499360781015,NA,NA
Trout,2012,182,2012-06-30,5.803387240250194,2.7764552196509285,9.048551248691002,NA,NA
Trout,2012,183,2012-07-01,5.715974494138154,2.654106687047288,9.107885406583584,NA,NA
Trout,2012,184,2012-07-02,6.282507496848369,3.165465156828901,9.584144137283399,NA,NA
Trout,2012,185,2012-07-03,4.972427811474583,2.0476609843142386,7.961780440717869,NA,NA
Trout,2012,186,2012-07-04,5.656595178014564,2.694887573215824,8.77596257129439,NA,NA
Trout,2012,187,2012-07-05,5.581330102459085,2.7483335198091425,8.663420712807353,NA,NA
Trout,2012,188,2012-07-06,6.9380988132612105,3.799564077315226,10.171431110431536,NA,NA
Trout,2012,189,2012-07-07,6.000295600166961,3.2568493146467787,9.003315257029739,NA,NA
Trout,2012,190,2012-07-08,6.925018374489764,3.9000242162973917,10.21140902230285,NA,NA
Trout,2012,191,2012-07-09,6.543815332959788,3.6226137444284894,9.740853553745492,NA,NA
Trout,2012,192,2012-07-10,7.330655317843515,4.052365479927259,10.765517284417397,3.639128148876042,6.543815332959788
Trout,2012,193,2012-07-11,6.531019081237297,3.5258970486011245,9.784437731235164,NA,NA
Trout,2012,194,2012-07-12,6.211446056029862,3.209624440600893,9.477155078306373,NA,NA
Trout,2012,195,2012-07-13,6.588751324115597,3.565356051448896,9.759180840306055,NA,NA
Trout,2012,196,2012-07-14,7.031944050436769,3.9103031657066722,10.3607957384008,NA,NA
Trout,2012,197,2012-07-15,6.444715940589816,3.4895481737431986,9.557603684787388,NA,NA
Trout,2012,198,2012-07-16,7.078225482929466,3.9924115047283815,10.334752978103996,NA,NA
Trout,2012,199,2012-07-17,6.983616128184752,3.7992622463247203,10.240435891923564,NA,NA
Trout,2012,200,2012-07-18,6.975774133333962,3.81034084790965,10.24260314069473,NA,NA
Trout,2012,201,2012-07-19,6.859824599843347,3.7936181914134735,10.063482695650812,NA,NA
Trout,2012,202,2012-07-20,6.550914934110807,3.548701777481208,9.776872585411086,NA,NA
Trout,2012,203,2012-07-21,6.335533476562809,3.4055208732523625,9.484622245953085,NA,NA
Trout,2012,204,2012-07-22,6.6027419147112125,3.417179269459652,9.900211011273644,NA,NA
Trout,2012,205,2012-07-23,5.735983746468078,2.9540501333884333,8.71477931701234,NA,NA
Trout,2012,206,2012-07-24,5.701069430671907,2.9967837510175865,8.646959129518985,NA,NA
Trout,2012,207,2012-07-25,4.696093664186853,2.147480081897556,7.245428993865882,2.8900943334201714,5.701069430671907
Trout,2012,208,2012-07-26,5.494042060729387,2.683833972076572,8.299764601902156,NA,NA
Trout,2012,209,2012-07-27,6.007975695029084,3.0373651030312248,9.059899684414546,NA,NA
Trout,2012,210,2012-07-28,5.616398925957714,2.7316302036326645,8.847788023080298,NA,NA
Trout,2012,211,2012-07-29,6.4874650563967915,3.0054465343156247,9.940001147319263,NA,NA
Trout,2012,212,2012-07-30,6.029329011409671,2.882006475304659,9.257629918439891,NA,NA
Trout,2012,213,2012-07-31,6.103895265547061,3.1004473873672187,9.289252684428813,NA,NA
Trout,2012,214,2012-08-01,6.0992127528949736,3.1761796309406036,9.157056938880077,NA,NA
Trout,2012,215,2012-08-02,6.56013418606706,3.640173702562225,9.622500289820994,NA,NA
Trout,2012,216,2012-08-03,7.7044025510454786,4.465777337099668,11.025319286406717,NA,NA
Trout,2012,217,2012-08-04,7.535062929769995,4.327335355489513,11.000204164358992,NA,NA
Trout,2012,218,2012-08-05,7.095509261189797,4.035417899220292,10.330972066777576,NA,NA
Trout,2012,219,2012-08-06,7.081121545012003,3.987543136673468,10.423601380130826,NA,NA
Trout,2012,220,2012-08-07,6.864146534482325,3.6829402752685603,10.337372485613146,4.627007048006054,7.081121545012003
Trout,2012,221,2012-08-08,3.925400912636371,1.907803384502044,6.69604326814145,NA,NA
Trout,2012,222,2012-08-09,4.406727541647887,2.227563983945518,7.046328569805165,NA,NA
Trout,2012,223,2012-08-10,7.22308726416122,4.057182145517357,10.631759962264647,NA,NA
Trout,2012,224,2012-08-11,7.257093176826738,4.189782333995114,10.501922436672814,NA,NA
Trout,2012,225,2012-08-12,6.7251474155620885,3.6911194373810567,9.840391625789469,NA,NA
Trout,2012,226,2012-08-13,6.61371907937847,3.6900432290578165,9.662308904266286,NA,NA
Trout,2012,227,2012-08-14,6.31359300250841,3.438281160378865,9.27254673102466,NA,NA
Trout,2012,228,2012-08-15,6.6888059860622295,3.62250190009125,9.885702900634382,NA,NA
Trout,2012,229,2012-08-16,5.660913636162226,2.937901184561263,8.57627946259726,NA,NA
Trout,2012,230,2012-08-17,6.406070159822486,3.329701483263341,9.614567678920654,NA,NA
Trout,2012,231,2012-08-18,5.9108133910311285,3.0954115910332307,8.803068216255546,NA,NA
Trout,2012,232,2012-08-19,6.226291403489201,3.2475523485236835,9.25228211623134,NA,NA
Trout,2012,233,2012-08-20,6.373488570431456,3.2109084416396065,9.53190490954405,NA,NA
Trout,2012,234,2012-08-21,5.942496639463329,3.0297995261359834,8.907112484308778,NA,NA
Trout,2012,235,2012-08-22,5.894027504571905,2.9551698391422305,8.924054079168652,NA,NA
Trout,2012,236,2012-08-23,4.39231549002113,2.147788792235505,7.1018533227975755,NA,NA
Trout,2012,237,2012-08-24,6.4375783964335085,3.433098998129188,9.557991096739544,NA,NA
Trout,2012,238,2012-08-25,6.041575591385086,3.174605244631905,9.02688939379517,NA,NA
Trout,2012,239,2012-08-26,5.522542976320087,2.7290184954697683,8.417812871958995,NA,NA
Trout,2012,240,2012-08-27,5.982679564063521,3.017402887518137,9.086750590368426,NA,NA
Trout,2012,241,2012-08-28,5.463865035090231,2.5801957183358706,8.468547947589151,NA,NA
Trout,2012,242,2012-08-29,5.181567288891016,2.3446129260472537,8.106596749909537,NA,NA
Trout,2012,243,2012-08-30,5.392852507660809,2.3816085621461873,8.560047533674682,NA,NA
Trout,2012,244,2012-08-31,5.473112740447105,2.4679763244517523,8.76436233179529,NA,NA
Trout,2012,245,2012-09-01,5.599849320122091,2.203786327563558,9.305351367950745,NA,NA
